    0.000000        1.272804       0.7717228       0.6394290     
   0.5534262       0.4942726       0.4489324       0.4124104     
   0.3821610       0.3565820       0.3346020       0.3154765     
   0.2986680       0.2837762       0.2704942       0.2585818     
   0.2478466       0.2381325       0.2293105       0.2212726     
   0.2139278       0.2071980       0.2010161       0.1953237     
   0.1900698       0.1852095       0.1807031       0.1765152     
   0.1726143       0.1689721       0.1655633       0.1623649     
   0.1593563       0.1565187       0.1538350       0.1512897     
   0.1488688       0.1465593       0.1443495       0.1422288     
   0.1401873       0.1382160       0.1363069       0.1344524     
   0.1326458       0.1308811       0.1291525       0.1274549     
   0.1257837       0.1241347       0.1225040       0.1208880     
   0.1192835       0.1176876       0.1160974       0.1145104     
   0.1129243       0.1113366       0.1097452       0.1081480     
   0.1065428       0.1049278       0.1033008       0.1016599     
   0.1000032       9.8328918E-02   9.6635133E-02   9.4920181E-02 
   9.3182489E-02   9.1420628E-02   8.9633368E-02   8.7819703E-02 
   8.5978888E-02   8.4110476E-02   8.2214363E-02   8.0290772E-02 
   7.8340322E-02   7.6364003E-02   7.4363187E-02   7.2339639E-02 
   7.0295475E-02   6.8233162E-02   6.6155463E-02   6.4065419E-02 
   6.1966296E-02   5.9861533E-02   5.7754699E-02   5.5649422E-02 
   5.3549357E-02   5.1458120E-02   4.9379244E-02   4.7316138E-02 
   4.5272034E-02   4.3249968E-02   4.1252740E-02   3.9282888E-02 
   3.7342682E-02   3.5434108E-02   3.3558853E-02   3.1718310E-02 
   2.9913584E-02   2.8145500E-02   2.6414605E-02   2.4721196E-02 
   2.3065329E-02   2.1446837E-02   1.9865366E-02   1.8320385E-02 
   1.6811227E-02   1.5337114E-02   1.3897199E-02   1.2490604E-02 
   1.1116481E-02   9.7740758E-03   8.4628249E-03   7.1824905E-03 
   5.9333676E-03   4.7166343E-03   3.5349810E-03   2.3938946E-03 
   1.3045706E-03   2.9172801E-04  -5.8184715E-04  -5.8184715E-04
    0.000000       0.8441775       0.7717299       0.6394363     
   0.5534337       0.4942802       0.4489402       0.4124184     
   0.3821691       0.3565902       0.3346104       0.3154851     
   0.2986768       0.2837852       0.2705034       0.2585911     
   0.2478562       0.2381424       0.2293205       0.2212830     
   0.2139384       0.2072088       0.2010272       0.1953351     
   0.1900815       0.1852214       0.1807153       0.1765277     
   0.1726270       0.1689852       0.1655766       0.1623785     
   0.1593701       0.1565326       0.1538491       0.1513040     
   0.1488832       0.1465739       0.1443642       0.1422435     
   0.1402020       0.1382307       0.1363215       0.1344669     
   0.1326603       0.1308953       0.1291665       0.1274687     
   0.1257973       0.1241480       0.1225170       0.1209007     
   0.1192959       0.1176996       0.1161091       0.1145218     
   0.1129353       0.1113473       0.1097556       0.1081580     
   0.1065526       0.1049372       0.1033099       0.1016687     
   0.1000118       9.8337166E-02   9.6643098E-02   9.4927885E-02 
   9.3189932E-02   9.1427818E-02   8.9640319E-02   8.7826423E-02 
   8.5985377E-02   8.4116757E-02   8.2220428E-02   8.0296643E-02 
   7.8345992E-02   7.6369479E-02   7.4368484E-02   7.2344758E-02 
   7.0300423E-02   6.8237938E-02   6.6160075E-02   6.4069875E-02 
   6.1970595E-02   5.9865683E-02   5.7758704E-02   5.5653282E-02 
   5.3553078E-02   5.1461704E-02   4.9382694E-02   4.7319457E-02 
   4.5275226E-02   4.3253031E-02   4.1255679E-02   3.9285704E-02 
   3.7345383E-02   3.5436690E-02   3.3561315E-02   3.1720657E-02 
   2.9915817E-02   2.8147619E-02   2.6416613E-02   2.4723094E-02 
   2.3067117E-02   2.1448517E-02   1.9866938E-02   1.8321851E-02 
   1.6812587E-02   1.5338369E-02   1.3898348E-02   1.2491649E-02 
   1.1117423E-02   9.7749149E-03   8.4635625E-03   7.1831257E-03 
   5.9339013E-03   4.7170669E-03   3.5353133E-03   2.3941267E-03 
   1.3047029E-03   2.9176107E-04  -5.8191310E-04  -5.8191310E-04
    0.000000        1.058491       0.7717264       0.6394326     
   0.5534299       0.4942764       0.4489363       0.4124144     
   0.3821650       0.3565861       0.3346062       0.3154808     
   0.2986724       0.2837807       0.2704988       0.2585865     
   0.2478514       0.2381374       0.2293155       0.2212778     
   0.2139331       0.2072034       0.2010216       0.1953294     
   0.1900756       0.1852155       0.1807092       0.1765214     
   0.1726207       0.1689786       0.1655700       0.1623717     
   0.1593632       0.1565257       0.1538420       0.1512969     
   0.1488760       0.1465666       0.1443569       0.1422362     
   0.1401947       0.1382234       0.1363142       0.1344597     
   0.1326531       0.1308882       0.1291595       0.1274618     
   0.1257905       0.1241414       0.1225105       0.1208943     
   0.1192897       0.1176936       0.1161033       0.1145161     
   0.1129298       0.1113419       0.1097504       0.1081530     
   0.1065477       0.1049325       0.1033053       0.1016643     
