    3.687178        3.687178       0.8365247       0.7552049     
   0.3378305       4.6475012E-02  -0.1980016      -0.4102287     
  -0.5975019      -0.7646962      -0.9153308       -1.052025     
   -1.176773       -1.291108       -1.396209       -1.492965     
   -1.582043       -1.663942       -1.739059       -1.807737     
   -1.870321       -1.927182       -1.978730       -2.025398     
   -2.067631       -2.105860       -2.140492       -2.171898     
   -2.200410       -2.226324       -2.249901       -2.271371     
   -2.290937       -2.308780       -2.325060       -2.339921     
   -2.353492       -2.365889       -2.377212       -2.387551     
   -2.396982       -2.405567       -2.413349       -2.420327     
   -2.426543       -2.433671       -2.440597       -2.330422     
   -2.496146       -2.479756       -2.497748       -2.510833     
   -2.523072       -2.534199       -2.544343       -2.553513     
   -2.561712       -2.568939       -2.575184       -2.580436     
   -2.584679       -2.587900       -2.590081       -2.591205     
   -2.591251       -2.590193       -2.587994       -2.584607     
   -2.579963       -2.573975       -2.566529       -2.557490     
   -2.546702       -2.534000       -2.519215       -2.502189     
   -2.482780       -2.460871       -2.436369       -2.409209     
   -2.379350       -2.346766       -2.311449       -2.273398     
   -2.232620       -2.189124       -2.142923       -2.094031     
   -2.042462       -1.988231       -1.931355       -1.871853     
   -1.809745       -1.745052       -1.677798       -1.608010     
   -1.535718       -1.460953       -1.383749       -1.304144     
   -1.222175       -1.137886       -1.051320      -0.9625219     
  -0.8715401      -0.7784235      -0.6832227      -0.5859892     
  -0.4867759      -0.3856362      -0.2826239      -0.1777935     
  -7.1199253E-02   3.7104663E-02   0.1470646       0.2586276     
   0.3717424       0.4863598       0.6024347       0.7199289     
   0.8388197       0.9591108        1.080720        1.202328    
    3.687178        3.687178       0.8365247       0.7552049     
   0.3378305       4.6475012E-02  -0.1980016      -0.4102287     
  -0.5975019      -0.7646962      -0.9153308       -1.052025     
   -1.176773       -1.291108       -1.396209       -1.492965     
   -1.582043       -1.663942       -1.739059       -1.807737     
   -1.870321       -1.927182       -1.978730       -2.025398     
   -2.067631       -2.105860       -2.140492       -2.171898     
   -2.200410       -2.226324       -2.249901       -2.271371     
   -2.290937       -2.308780       -2.325060       -2.339921     
   -2.353492       -2.365889       -2.377212       -2.387551     
   -2.396982       -2.405567       -2.413349       -2.420327     
   -2.426543       -2.433671       -2.440597       -2.330422     
   -2.496146       -2.479756       -2.497748       -2.510833     
   -2.523072       -2.534199       -2.544343       -2.553513     
   -2.561712       -2.568939       -2.575184       -2.580436     
   -2.584679       -2.587900       -2.590081       -2.591205     
   -2.591251       -2.590193       -2.587994       -2.584607     
   -2.579963       -2.573975       -2.566529       -2.557490     
   -2.546702       -2.534000       -2.519215       -2.502189     
   -2.482780       -2.460871       -2.436369       -2.409209     
   -2.379350       -2.346766       -2.311449       -2.273398     
   -2.232620       -2.189124       -2.142923       -2.094031     
   -2.042462       -1.988231       -1.931355       -1.871853     
   -1.809745       -1.745052       -1.677798       -1.608010     
   -1.535718       -1.460953       -1.383749       -1.304144     
   -1.222175       -1.137886       -1.051320      -0.9625219     
  -0.8715401      -0.7784235      -0.6832227      -0.5859892     
  -0.4867759      -0.3856362      -0.2826239      -0.1777935     
  -7.1199253E-02   3.7104663E-02   0.1470646       0.2586276     
   0.3717424       0.4863598       0.6024347       0.7199289     
   0.8388197       0.9591108        1.080720        1.202328    
    1.288267        1.288267       0.6485777       0.3675921     
   9.9086769E-02  -0.1334564      -0.3388428      -0.5223137     
  -0.6875548      -0.8373407      -0.9738197       -1.098688     
   -1.213302       -1.318748       -1.415899       -1.505461     
   -1.588003       -1.664004       -1.733877       -1.798005     
   -1.856756       -1.910499       -1.959602       -2.004434     
   -2.045354       -2.082707       -2.116817       -2.147985     
   -2.176487       -2.202573       -2.226472       -2.248389     
   -2.268510       -2.287002       -2.304017       -2.319693     
   -2.334152       -2.347505       -2.359853       -2.371284     
   -2.381877       -2.391701       -2.400815       -2.409267     
   -2.417098       -2.424327       -2.430495       -2.438220     
   -2.458216       -2.470229       -2.482188       -2.493400     
   -2.503870       -2.513573       -2.522497       -2.530621     
   -2.537921       -2.544369       -2.549935       -2.554589     
   -2.558296       -2.561023       -2.562735       -2.563394     
   -2.562958       -2.561382       -2.558614       -2.554592     
   -2.549243       -2.542481       -2.534207       -2.524306     
   -2.512654       -2.499123       -2.483578       -2.465893     
   -2.445950       -2.423645       -2.398889       -2.371612     
   -2.341760       -2.309295       -2.274189       -2.236428     
   -2.196003       -2.152911       -2.107157       -2.058745     
   -2.007686       -1.953992       -1.897676       -1.838757     
   -1.777252       -1.713184       -1.646577       -1.577459     
   -1.505857       -1.431806       -1.355339       -1.276493     
   -1.195310       -1.111830       -1.026097      -0.9381593     
  -0.8480639      -0.7558610      -0.6616022      -0.5653405     
  -0.4671300      -0.3670262      -0.2650855      -0.1613649     
  -5.5922616E-02   5.1182672E-02   0.1598914       0.2701433     
   0.3818769       0.4950297       0.6095367       0.7253301     
   0.8423360       0.9604686        1.079592        1.198716    
   0.4973938       0.4973938       0.3146450       0.1135246     
  -8.7021425E-02  -0.2752925      -0.4491381      -0.6089730     
  -0.7558577      -0.8909662       -1.015414       -1.130200     
   -1.236200       -1.334169       -1.424753       -1.508510     
   -1.585922       -1.657418       -1.723385       -1.784186     
   -1.840166       -1.891659       -1.938990       -1.982474     
   -2.022417       -2.059109       -2.092823       -2.123816     
   -2.152327       -2.178577       -2.202770       -2.225090     
   -2.245709       -2.264784       -2.282456       -2.298858     
   -2.314109       -2.328320       -2.341591       -2.354021     
   -2.365698       -2.376713       -2.387156       -2.397125     
   -2.406735       -2.416130       -2.425509       -2.435207     
   -2.445562       -2.455703       -2.465550       -2.474993     
   -2.483952       -2.492359       -2.500158       -2.507295     
   -2.513723       -2.519394       -2.524259       -2.528273     
   -2.531388       -2.533555       -2.534726       -2.534848     
   -2.533869       -2.531732       -2.528374       -2.523730     
   -2.517725       -2.510275       -2.501292       -2.490678     
   -2.478326       -2.464128       -2.447975       -2.429756     
   -2.409370       -2.386723       -2.361730       -2.334321     
   -2.304437       -2.272030       -2.237066       -2.199518     
   -2.159369       -2.116609       -2.071234       -2.023243     
   -1.972642       -1.919440       -1.863647       -1.805279     
   -1.744354       -1.680893       -1.614919       -1.546459     
   -1.475542       -1.402200       -1.326468       -1.248383     
   -1.167985       -1.085316       -1.000420      -0.9133447     
  -0.8241383      -0.7328514      -0.6395365      -0.5442476     
  -0.4470404      -0.3479720      -0.2471011      -0.1444879     
  -4.0193852E-02   6.5717518E-02   0.1731808       0.2821281     
   0.3924879       0.5041834       0.6171296       0.7312272     
   0.8463478       0.9622974        1.078722        1.195147    
