   0.7000000       0.6999555       0.6998844       0.6998265     
   0.6997622       0.6996958       0.6996293       0.6995636     
   0.6994993       0.6994364       0.6993746       0.6993141     
   0.6992553       0.6991983       0.6991431       0.6990899     
   0.6990391       0.6989900       0.6989433       0.6988991     
   0.6988571       0.6988177       0.6987805       0.6987459     
   0.6987138       0.6986839       0.6986564       0.6986310     
   0.6986080       0.6985871       0.6985683       0.6985514     
   0.6985365       0.6985234       0.6985121       0.6985025     
   0.6984947       0.6984885       0.6984839       0.6984808     
   0.6984791       0.6984788       0.6984800       0.6984828     
   0.6984870       0.6984928       0.6985003       0.6985094     
   0.6985202       0.6985328       0.6985469       0.6985633     
   0.6985813       0.6986014       0.6986238       0.6986480     
   0.6986748       0.6987037       0.6987345       0.6987679     
   0.6988039       0.6988422       0.6988834       0.6989273     
   0.6989723       0.6990185       0.6990669       0.6991175     
   0.6991696       0.6992230       0.6992773       0.6993323     
   0.6993877       0.6994432       0.6994985       0.6995534     
   0.6996070       0.6996602       0.6997124       0.6997617     
   0.6998088       0.6998544       0.6998983       0.6999396     
   0.6999781       0.7000139       0.7000470       0.7000774     
   0.7001050       0.7001297       0.7001517       0.7001713     
   0.7001884       0.7002033       0.7002159       0.7002265     
   0.7002352       0.7002422       0.7002475       0.7002515     
   0.7002541       0.7002553       0.7002540       0.7002535     
   0.7002546       0.7002541       0.7002524       0.7002501     
   0.7002476       0.7002450       0.7002417       0.7002389     
   0.7002369       0.7002344       0.7002320       0.7002301     
   0.7002282       0.7002264       0.7002250       0.7002241     
   0.7002234       0.7002231       0.7002231       0.7002230    
   0.7000000       0.6999555       0.6998844       0.6998265     
   0.6997622       0.6996958       0.6996293       0.6995636     
   0.6994993       0.6994364       0.6993746       0.6993141     
   0.6992553       0.6991983       0.6991431       0.6990899     
   0.6990391       0.6989900       0.6989433       0.6988991     
   0.6988571       0.6988177       0.6987805       0.6987459     
   0.6987138       0.6986839       0.6986564       0.6986310     
   0.6986080       0.6985871       0.6985683       0.6985514     
   0.6985365       0.6985234       0.6985121       0.6985025     
   0.6984947       0.6984885       0.6984839       0.6984808     
   0.6984791       0.6984788       0.6984800       0.6984828     
   0.6984870       0.6984928       0.6985003       0.6985094     
   0.6985202       0.6985328       0.6985469       0.6985633     
   0.6985813       0.6986014       0.6986238       0.6986480     
   0.6986748       0.6987037       0.6987345       0.6987679     
   0.6988039       0.6988422       0.6988834       0.6989273     
   0.6989723       0.6990185       0.6990669       0.6991175     
   0.6991696       0.6992230       0.6992773       0.6993323     
   0.6993877       0.6994432       0.6994985       0.6995534     
   0.6996070       0.6996602       0.6997124       0.6997617     
   0.6998088       0.6998544       0.6998983       0.6999396     
   0.6999781       0.7000139       0.7000470       0.7000774     
   0.7001050       0.7001297       0.7001517       0.7001713     
   0.7001884       0.7002033       0.7002159       0.7002265     
   0.7002352       0.7002422       0.7002475       0.7002515     
   0.7002541       0.7002553       0.7002540       0.7002535     
   0.7002546       0.7002541       0.7002524       0.7002501     
   0.7002476       0.7002450       0.7002417       0.7002389     
   0.7002369       0.7002344       0.7002320       0.7002301     
   0.7002282       0.7002264       0.7002250       0.7002241     
   0.7002234       0.7002231       0.7002231       0.7002230    
   0.7000000       0.7000219       0.7000569       0.7000852     
   0.7001166       0.7001491       0.7001815       0.7002136     
   0.7002452       0.7002764       0.7003070       0.7003363     
   0.7003649       0.7003930       0.7004200       0.7004457     
   0.7004706       0.7004945       0.7005171       0.7005386     
   0.7005588       0.7005779       0.7005957       0.7006124     
   0.7006278       0.7006420       0.7006551       0.7006670     
   0.7006778       0.7006875       0.7006962       0.7007039     
   0.7007105       0.7007163       0.7007211       0.7007252     
   0.7007285       0.7007309       0.7007325       0.7007332     
   0.7007333       0.7007326       0.7007313       0.7007291     
   0.7007262       0.7007225       0.7007180       0.7007127     
   0.7007065       0.7006994       0.7006915       0.7006826     
   0.7006728       0.7006618       0.7006500       0.7006370     
   0.7006228       0.7006075       0.7005908       0.7005730     
   0.7005539       0.7005337       0.7005132       0.7004917     
   0.7004682       0.7004434       0.7004183       0.7003922     
   0.7003653       0.7003381       0.7003102       0.7002819     
   0.7002534       0.7002249       0.7001964       0.7001683     
   0.7001404       0.7001132       0.7000869       0.7000608     
   0.7000356       0.7000120       0.6999899       0.6999689     
   0.6999491       0.6999306       0.6999135       0.6998978     
   0.6998835       0.6998705       0.6998588       0.6998484     
   0.6998394       0.6998315       0.6998248       0.6998190     
   0.6998142       0.6998103       0.6998072       0.6998048     
   0.6998032       0.6998022       0.6998026       0.6998026     
   0.6998018       0.6998018       0.6998024       0.6998031     
   0.6998042       0.6998054       0.6998069       0.6998081     
   0.6998090       0.6998100       0.6998110       0.6998121     
   0.6998130       0.6998137       0.6998143       0.6998147     
   0.6998150       0.6998152       0.6998152       0.6998151    
   0.7000000       0.7000583       0.7001876       0.7003275     
   0.7004641       0.7005979       0.7007296       0.7008591     
   0.7009864       0.7011114       0.7012337       0.7013528     
   0.7014688       0.7015815       0.7016904       0.7017953     
   0.7018961       0.7019926       0.7020845       0.7021719     
   0.7022542       0.7023320       0.7024048       0.7024728     
   0.7025360       0.7025945       0.7026482       0.7026973     
   0.7027421       0.7027825       0.7028188       0.7028511     
   0.7028794       0.7029040       0.7029251       0.7029428     
   0.7029572       0.7029684       0.7029764       0.7029814     
   0.7029832       0.7029820       0.7029779       0.7029708     
   0.7029607       0.7029473       0.7029309       0.7029111     
   0.7028881       0.7028615       0.7028312       0.7027973     
   0.7027593       0.7027174       0.7026712       0.7026206     
   0.7025657       0.7025061       0.7024418       0.7023729     
   0.7022992       0.7022206       0.7021381       0.7020515     
   0.7019603       0.7018642       0.7017646       0.7016622     
